cid,text,time,digg_count,reply_comment_total,user_id,user_nickname,user_unique_id,referer
7130608124231516955,đẹp quá :333,2022-08-11 13:21:31,0,0,6983924850029200410,KO thành lộc,natalya.018,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130517646399259419,Hay a,2022-08-11 07:30:24,0,0,7130483761405264901,Tuấn Trần Kim Bình,linhdanhthue29k3,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130280832480051995,thích tóc Nobita,2022-08-10 16:11:24,0,0,6593487340067831809,Kim Taehyung là của Ph.Nga😡,_phuong.ngaaz_,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130263769381569307,trọc cơ,2022-08-10 15:05:15,0,0,7083477240066900993,Trẫm,kudo5674,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7133979800700207898,lười ra video z anh,2022-08-20 15:25:19,0,0,7091621705710666779,Hoai_phuc9,hoai_phuc9,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7133444377183159066,anh Trai ơi cho em hỏi skinny jeans anh hay mua ở đâu dạ cho em xin in4 với,2022-08-19 04:47:36,0,0,6746440794620478466,Hậu Florentino,223547z,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7132805719657726746,A ơi tóc tơ thì để 2 mái có ổn ko ạ,2022-08-17 11:29:17,0,0,7095158180876272642,Trần Thành Đạt8335,thanhdat8750,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7131968547425600283,anh có tips nào dưỡng tóc kh anh,2022-08-15 05:20:40,0,0,7064482869423244314,Nguyễn Đức,nguinddwuc,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7131934625336984346,cái uốn tóc đó bn vậy ah,2022-08-15 03:09:00,0,0,6929465036327601154,bad boy,nghiani0,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7131624303217738523,Anh ơi sắp đông r anh phối đồ với blazer màu be đi anh,2022-08-14 07:04:52,0,1,6997042628374627329,khang,duongbakhang1,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7131227811122004738,anh ơi làm về mẫu giày sneaker xu hướng đi anh,2022-08-13 05:27:32,0,0,7121217474725233670,@11thangs7,11thangs07,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130276808780497691,đẹp thì để tóc j cũng đẹp ạ :),2022-08-10 15:55:52,0,0,6793406646909895682,hkihhn,hanko.ne,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130260602274349850,Tóc thẳng đẹp hơn,2022-08-10 14:52:55,0,0,6853785893783766018,user6794672872681,gaubeo1228,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130246934057878298,lặn lâu quá ah oii:))))),2022-08-10 13:59:55,0,0,6916738517705442305,Dlog✨,notjoking4k,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130243131182564122,Tóc anh màu gì á,2022-08-10 13:45:10,0,0,6872216496686679042,VuVieet,vuviet_08,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130227413296857882,Tóc đen cũ vẫn siuu đỉnk🥺,2022-08-10 12:44:09,0,0,7058899310230012930,Dzy Nguu😼😼,dinhduynek2708,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130219673496322842,Mũ bảo hiểm : đẹp nhỉ 🌝 đến lúc rồi :)))),2022-08-10 12:14:01,0,0,7070686023169180673,Hoàng đức,tachi0072,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7134713344251118363,A làm áo cardigan giá sinh viên đi ạ,2022-08-22 14:51:51,0,0,6987958464908133378,Nam Lee,namle_are_namlee,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7134376318124671770,cho em xin link mua cái máy uốn đó😂,2022-08-21 17:04:03,0,0,6648907089921212418,hyyy𝚗𝚊𝙼🌝,hynam061,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7133496737424016129,anh cho em xin link sản phẩm với ạ,2022-08-19 08:11:47,0,0,6641463050838081538,Helen_hihi,bongsociu28,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7133478451709018906,anh học trường nào thế anh,2022-08-19 06:59:50,0,0,6901901595035157506,Linhh🍑,ngoclinhh0109,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7133452379697808155,Anh phối đồ với áo bò màu đen đi em mới mua một cái mà chưa biết mặc với quần gì,2022-08-19 05:18:42,0,0,6910779790921663490,Tượng thẩm phán,gaodog97,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7133143656747254554,anh ơi anh cao m bao nhiêu vậy,2022-08-18 09:20:37,0,0,6640382638219640834,Bùi Thanh Thảo,the_little_kid_0,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7132417827680420635,"Nay ra tiệm e bảo thợ cắt đầu nấm, thợ cho e quả tóc toang như đầu anh hồi cắt tóc Chung Cúc :)) Giờ e ngồi xem clip anh cứu vãn tình hình đây :))",2022-08-16 10:24:05,0,0,6968375117848052737,nguyenxiao,huwng_03,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7132163067559904001,Anh ơi phối áo gile vs quần gì cho đẹp ạ,2022-08-15 17:56:19,0,0,6662305723085045761,Dũng bận iu đời,tunzzne_,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7131800241805067035,cho em xin info cái uốn tóc với ạ 🥺,2022-08-14 18:27:59,0,0,6971542312426390529,muốn nuôi mèo mà không có 💵,minhthieunang23122003,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7131740400297558810,bx nào anh review đôi fila của anh đi anh =)),2022-08-14 14:35:18,0,0,6915609821807936514,minh hy,owen_sss,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7131274710587720474,"Cuối cùng cũng bắt gặp 1 chiếc fanboy ngoài đời rồi, thích thế nhở^^",2022-08-13 08:28:12,0,0,6639270680944132098,Mê~,ipurpleyou130617,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7131246270257464090,làm về áo phông với skinny jean đi a:>,2022-08-13 06:37:49,0,0,6831771744890602497,hvinnnn,vinhoang689,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7131224528490955522,"Anh ơi em có nhắn tin cho anh trao đổi về công việc, anh xem tin nhắn nhé",2022-08-13 05:14:18,0,0,6531662259349274625,Huỳnh Thái Nhật,hansu_tori,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7131030282522837787,ý em là tóc xoăn tô mì gói á =)),2022-08-12 16:39:46,0,0,6857135253652800514,học giỏi nhưng ng.u,truonggg1232,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130715863364403994,t bít anh này qua video cắt tóc CHUNG CÚC😂,2022-08-11 20:20:35,0,0,7126712803356148762,đỗ đại học đổi tên🍀,maianh_169.0,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130562000896705306,sợ hỏng tóc :V,2022-08-11 10:22:34,0,0,6897129616244409346,ZikPlu,zik.plu,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130448057361859333,anh có đinh nuôi tóc lại khum ạ,2022-08-11 03:00:56,0,0,7100135128110449669,Forrmonislios,__llawlietsmol__,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130309937229923099,ép vậy nó có dữ đc độ cong lâu ko anh,2022-08-10 18:04:35,0,0,7008528497241588742,dy8gf540fhvi,dy8gf540fhvi,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130272753332093722,Cho e xin link a mua máy uốn vớơi🥺,2022-08-10 15:40:03,0,0,6778867224071144450,Đức Đăng,duc.dang206,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130180755729105690,tóc e cắt two block nhìn cứ ngố ngố 😅,2022-08-10 15:26:00,0,0,6788883898363577346,Vũ Ảo Đá,nguyenvu.312,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130265800170783515,mới tóc xong làm thế nào để tóc phũ hết trán mà kh bị rối lung tung v anh,2022-08-10 15:13:06,0,0,7086087747915695106,Nguyễn Đoàn Tiến Minh,tminhbuonngu2,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130264168440251162,xoăn như Tae hồi butter hay kiểu Jimin hồi DNA í anh để dài đi ạ heh,2022-08-10 15:06:49,0,0,7002399190857204738,hong dung sao 💀💀,aloclm_jztr,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130258772132709147,"Ủa anh ơi , anh không đăng vd hay là vd không xuất hiện trên xuhuong của em 👁👄👁 vậy ??",2022-08-10 14:45:51,0,0,6875554963133924354,Dwongkhanb=),dwng_khanb,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130257597545939738,Anh dùng dầu gội dầu xả của hãng nào đó ạ😳,2022-08-10 14:41:13,0,0,6703443030165521409,Nguyễn Mạnh Long,nml_2022,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130256518217483035,Mấy nửa tiếng để làm tóc xong ra đường đội mũ và cái thì thôi luôn😌cay lắm luôn,2022-08-10 14:37:01,0,0,6914218730567402498,Thành Kim🖤,_thanhkim102_,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130253408812237595,em không biết uốn giống anh nên ra quá uốn luôn,2022-08-10 14:24:58,0,0,6974693137223877634,ミン・ル・マーシャル 🇯🇵 <> 🇰🇷,amlv600,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130244787287376666,anh dùng sáp nào vậy ạ,2022-08-10 13:51:35,0,0,6938782696555873282,sbsbdbdbc,tuwfngayfddos,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130243507713491739,Ai như mk k làm xoăn xg cắt hết tóc xoăn hãy còn xoăn ở đầu ngọn tóc,2022-08-10 13:46:33,0,0,6884132244450329602,Mạnh,duy.manh04,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130243095711974170,tđvtr bảo anh nên cắt lại tóc jk,2022-08-10 13:45:01,0,0,6897767427267298305,Meenh Éng,ebecuaagustd93,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130243044305470234,em xin link cái máy ép tóc mini đó anh ơi.,2022-08-10 13:44:45,0,0,6767921358371587073,Ngô Dương Quốc,ngoduongquoc,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130219636733641498,anh dùng j mà da mặt đẹp vậy,2022-08-10 12:13:56,0,1,6750571467371152386,An Nguyễn,annguyen2811,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7132087003924136731,giống cái giọng thật của bà này quá @Kalee Ắk Độk😈,2022-08-15 13:00:19,0,0,6824669505302594562,thích chơi zata,tapbayzataa_0807,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130237963476976410,Ra video hơi chậm nha anh :)))))😁😁🥰,2022-08-10 13:25:04,0,0,6793952068095083521,Tng_06,heloanhema,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130212482807251738,eh để đc 30p nó lại thẳng tuột,2022-08-10 11:46:11,4,1,7051459715621028865,Long Sad189,longsad189,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7132931107276292891,Mua gile về phối đi anh😁😁,2022-08-17 19:36:30,0,0,6994099847888520194,KhangNoob,kelvinbeatboxfancorfish1,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130237207209575195,em làm lâu là bị nhả ngay,2022-08-10 13:22:04,0,0,6826188893315089409,halo cậu,thanhelobantini,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130255413421605659,tóc em ở ngọn nó khác bị cong anh ạ,2022-08-10 14:32:46,0,0,6636339138193997825,Phùng Thế Năm,phungthenam007,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130222235504296731,hơi bị ngạc nhiên đó anh già,2022-08-10 12:24:05,0,0,6772904102201476097,S O N 1X,ebeduog,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130210907065565978,Hồng quăn 😂,2022-08-10 11:40:01,0,0,6952118119956038658,°notch,_.thaibao._,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7132862849463108379,anh ơiiiiiiiiii,2022-08-17 15:11:02,0,0,6727921100100224002,hivyneee,zyiugoine,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7132314847283528475,😆😆😆,2022-08-16 03:44:32,0,0,7067892159986500609,H.Long đang ế😐😐,thich_thi_mac0,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130563123870712602,Mắc j đz z?😬,2022-08-11 10:26:54,0,0,7112338155432641538,Zinnn,zinncutehongphaicauvang,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130208718617002778,A để thử mullet V bts đi a😁,2022-08-10 11:31:36,16,0,6874133406625416193,Duy Anh,phamanh1482005,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130220829081649946,Ko đẹp nhé😌😌 nuôi lại tóc đen dài đẹp hơn :))),2022-08-10 12:18:32,3,0,6952309783509550082,Anhquan1501,ahnquan2010,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130263297380238106,e thấy bây giờ a làm vid kh còn hay như hồi cuối năm ngoái đầu năm nay nữa...,2022-08-10 15:03:20,1,0,6880159854611825670,🇩🇪,zydark,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7130252448539525915,Cạo đầu thử đi anh,2022-08-10 14:21:18,0,0,6732017344207537154,Nhã Trân,nhatran.81,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7132679704927552282,a làm về dưỡng tóc đi a,2022-08-17 03:20:25,0,0,7096022706714346498,Thien Tran1191,thientran1191,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7132334918667764522,Tóc anh mỏng hay là dày vậy😳,2022-08-16 05:02:33,0,0,6825209964693963778,condzno1,_condz01_,https://www.tiktok.com/@hongcao0111/video/7130206623687068955
7116951133206528795,người trước ra đi đã để lại một lỗ hổng lớn không thể lấp đầy 😔,2022-07-05 18:05:48,4430,52,6873694748105540614,๖ɴιԍнтмᴀʀᴇ,nightmareisntscare,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7116889069439271706,??? Trước 🤨,2022-07-05 14:04:30,2379,22,7010777416462205954,EL Pulga 🐐,omgratatouille,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7116894734106641178,Cái câu của anh là vừa rồi buồn nguyên tháng 🙂,2022-07-05 14:26:30,1506,3,6852935263229182977,Nhơn,nhownn,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117478393013633819,mấy ông dám làm video này thường có cả 2 :)),2022-07-07 04:11:29,148,2,6723570712848712706,chị thỏ Ngọc 👁️👄👁️,nguyen.anh52,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7116899469815415579,cả 2 thứ đều ko có,2022-07-05 14:44:51,595,5,6838951479409116162,Anh Duong,anhduong418,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117052788370637594,câu cuối giống bảo bảo chia tay đi =))),2022-07-06 00:39:59,201,0,6742421997143245826,hecker,hecker_5029,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7116895015578354458,:))) nói thế an ủi thôi,2022-07-05 14:27:38,373,2,7019874301096887298,kiterungcu,kiterungcu,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7116963051055858459,Vậy phải an ủi thế nào để đỡ tủn thương hả các ông 😂,2022-07-05 18:51:54,58,4,6949105369576309761,Mie 🦊,chic.bae,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7116889748283294490,Tag cho cố zô hóng trùng,2022-07-05 14:07:09,68,1,7022142755956065285,ᴛʜɪᴇɴ   ʟɪɴʜ,ntl...9x,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7116944974431666970,nhỡ còn ko có kĩ năng,2022-07-05 17:41:37,8,0,6684542121112683522,Mạnh MB,mb5770,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117448373255357210,khóccc,2022-07-07 02:14:59,6,0,6677113400084071425,fiwonciol,qvta1610,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117061286302679835,an ủi hay ủi thẳng vô lòng ngta 😂,2022-07-06 01:12:55,5,0,6732644603382727686,Tui bán cá Betta 🐟🐟,bettakingdomvn,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117277482579313435,@neyudei k ngừng cười dc cứu tao,2022-07-06 15:11:46,3,2,6824657209764381697,relationsleep,ily.amiee,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117106705473127194,emotional damaged,2022-07-06 04:09:05,2,0,6894593879308747778,Nguyễn Triết,shinoreo,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117189531321991962,@pvyx0506 vừa gòii,2022-07-06 09:30:36,2,1,6782953783031809025,Bubuuuu,bu09095,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7116886393121686299,@nguyenduyanhbach xin chào 🥰@nguyenbaohieu0302 @akhanhdz 😂,2022-07-05 13:54:10,3,0,6783155638823568385,😶,gapgodechialy,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7136095091730629402,@onlygemmahere hề:))),2022-08-26 08:13:44,1,0,6562477353259761666,eri in an other world,eriinanotherworld0,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7135409745088119554,Bao nhiêu là đủ?,2022-08-24 11:55:14,1,0,6892385178771358722,Woắn._.191,nm._.woanmi,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7129071050444358427,Quang trọng là TRƯỚC !?????,2022-08-07 09:56:50,1,0,6532893239015292930,Tí Biên Hoà,tibienhoa3,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117083970542977819,:))))))))),2022-07-06 02:41:00,1,0,6915688265114862597,SomeOne,___justsomeone0,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117082958292697883,@tean.channz 💀💀💀💀,2022-07-06 02:36:57,1,1,7018902048352486401,Hưnggg,hung181006,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117960096453427994,@trdyy0512 là sao 🌚,2022-07-08 11:20:38,1,4,6897500498816205825,Đon Đon,dondonnoflop,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117078776383324954,anh oi anh ban cho em 2000000 ti vien thuoc hoi chinh di a☺️☺️☺️☺️😁😁😁😁🖤🖤🖤🥒🥒🥒👖,2022-07-06 02:20:46,1,0,7061977292943492122,AzazSonic,toilaquyonk,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117886180038230811,"À, Vậy có cả trc luôn cơ😳",2022-07-08 06:33:57,1,0,7039492249629688833,Yuiichi,dyvq2wzcx1nf,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117075468318606082,@Leeduyenn bùn,2022-07-06 02:09:51,1,1,6898136725895234562,Khang Trần Tuấn,ttk2607,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7118322996334314267,@hl_lhlh liềm đau xN 🥲,2022-07-09 10:48:52,1,0,6570213786396557314,Đoàn Tuấn Linh,linhb2002,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7124207663835398939,@lananh130104 khom có cũy năng,2022-07-25 07:24:26,1,0,6787033522769347586,Minh Anh,cumeobumiii,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7120197984616727323,@thsuatuoi nào z em,2022-07-14 12:04:48,1,0,7079021689543574530,accnaykhongcothat,accnaykhongcothat,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117307621766005531,@bicu758 buồn của a,2022-07-06 17:08:51,1,0,6584764782502412290,Gà sốt cay là số 1,sodihocmacia,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7127552754382537498,hài @binh234sk8,2022-08-03 07:45:13,1,0,6804288842192258049,Đoàn A Thư,doanathu,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7126102077826663195,@10 phảy lý thì đổi tên 😽 tận cùng của sự đau đớn,2022-07-30 09:55:43,1,0,6727442183010305025,Trần Dũng,trandung50406,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7124627411068715802,câu an ủi gây sát thương cực mạnh:),2022-07-26 10:33:14,1,0,7051868708927161371,Ngọc Tính,tintintin6580,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7123534598038668059,@evil.ib_96 sau chắc phải bảo với nym như này quá🥲,2022-07-23 11:52:35,1,1,6797963035695072257,được giải hsg thì nhuộm tóc 💨,npa_panh,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7119395678837441306,tôi đang tìm ng bí ẩn ấy🧐,2022-07-12 08:11:30,1,0,67386617295,Duy🌹,nguyentranduyanh473,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117892463423062811,@datnguyen175289 ũa ông đó tên Đạt hã~`,2022-07-08 06:58:13,1,0,6926500381409510401,▀█▀ _ ▀█▀,tommarth12,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117525596863955738,@thembungio @iusinhhoc =)) ai khóc nỗi đau này,2022-07-07 07:14:41,1,1,6941774023169033217,Bịch mắm tômmm,vyyv.2.0.5,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7120191136467567386,@leong91100 tui là k có cái trước nào hết nha 😂,2022-07-14 11:38:18,1,1,7055320625132356609,Nabee0911,nabee0911,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7123504069935481627,@_MChouu_ ờm,2022-07-23 09:54:11,1,2,6790288948880524289,Duke.Dang,duydatvodich,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7118317877249573658,buồn😌😌,2022-07-09 10:29:02,1,0,6793188846886863874,Hoàng Nguyễn,yeuthuww,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117307523988374299,@traanvin buồn hay dui,2022-07-06 17:08:27,1,0,6618064012411289601,leehaw,leahaw__,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117081765668520730,@iutnwatr bùn 😞,2022-07-06 02:32:27,1,1,6811761959663436802,Yêu qt,yeuqtlammmm,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117084660383417115,EMOTIONAL DAMAGEEE,2022-07-06 02:43:35,1,0,6900906008873403394,Trần Duy Trường,tranduytruong28092005,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117079903539675931,@quocson296 cười gần chết,2022-07-06 02:25:09,1,1,6623738779844034562,Ánh Tuyết 🦋,anhtuyet_0804,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7119516190197039898,@anhdelwyn207 à thì:)))),2022-07-12 15:59:10,1,4,6892672112675554305,Hao Haobadao,deadkiller681,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7118764513445380891,@bochoangquocanh khok,2022-07-10 15:22:16,1,5,6827104691474924546,@🖤_Hana:))👻,hanathanhthao,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117496164395664154,@kie_ttran cay,2022-07-07 05:20:24,1,3,7064540358730073115,_nhwngggg,_nhwngggg,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117322598786401051,@viivyy99 gì đấy 😂😂😂,2022-07-06 18:07:02,1,1,6824997296762340353,Boy Ao Hồ,gnaiggnourt1,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117223946881680155,@hiamdevil :vv,2022-07-06 11:44:02,1,0,7026761785298420737,Tolaha8tui,tolaha8tui,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117100000099025690,Nỗi đau x3,2022-07-06 03:43:09,1,0,6732045476550820866,Dương Xuân Đạt,useraya923jaxg,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117081951429952283,@yawnzzzmeomeo 🧎‍♀️🧎‍♀️thà đừng an ũi🥺,2022-07-06 02:33:08,1,1,6684221063821263873,Corn Corn,elliejune182,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117075303235879706,@thaothanh101102 nghe đau lòng,2022-07-06 02:07:19,1,1,6612038170354663426,vua lì đòn,hinhhienhoa,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7117074666754343706,@h17620 câu sau 😂,2022-07-06 02:04:51,1,0,6865142557758145538,Sơn Nguyễn,son_nguyen1805,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7135735863716447003,cứ như của anh là vừa rồi chứ mấy lần todai hơn e đau lắm,2022-08-25 08:59:50,0,0,6871133881069224962,Đạt Nguyễn,nguyendat1801,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7135634129890771739,@Boobyen:3 kĩ năng ko quan trọng quan trọng là important,2022-08-25 02:25:02,0,0,7081441655870669825,Duong Tung679,gnoud111,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7134648329628107547,khóc :<,2022-08-22 10:39:37,0,0,6708672071305921537,Thành,thanhne3721,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7134026356149814042,@phuong2er à,2022-08-20 18:26:20,0,0,6739083028993524738,Call My Bẻo Bẻo,baokg1997,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7133944991298749211,cmt 1000,2022-08-20 13:10:14,0,0,6649644829268213761,Dương Đạt,kokushibo504,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7133941038951580442,@_bnm188 lâm,2022-08-20 12:54:53,0,0,6921622963100664833,Nguyễn Hoàng:(),hhoangg169,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7133575270116967169,x2 sát thương tâm lí :)))))),2022-08-19 13:16:25,0,0,7079631071684625410,🍩🖤Vợ Gyutaro💚🍡,_gyutaro_chong_tao,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7132020767067685659,ko có kĩ năng lun a😔,2022-08-15 08:43:16,0,0,6930463080631649281,🥒,_fbry.27_,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7130971304531116826,@ddanannh chiện bùn,2022-08-12 12:50:50,0,0,7107535971884794881,nguyenquan8017,nguyenquan8017,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7128460869143085850,@._16th11 cấn cấn,2022-08-05 18:29:21,0,1,6811792301977158657,ngủ,_.12th8,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7128419631735882522,@_.bichcham117._ =))) chê bé hoài nka?,2022-08-05 15:49:01,0,1,7044389225378890754,Hưng Kiệt872,hkiet2006,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7126819882410836738,"k sao a ạ, thi thoảng e cũng muốn đổi cảm giác :)",2022-08-01 08:22:00,0,0,6631538930830213121,Hiền Trần 1801,hientran1801,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7121696168338195227,người đi trc đã để lại 1 vết thương lớn và rời đi😌:)))),2022-07-18 12:58:33,0,0,6966967241079309313,đá thủ thích thả bait🦫,phatcuti2015,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7136314773818032901,Đau x2,2022-08-26 22:26:23,0,0,6744577661676471301,Ur Mom Gay LOL,_the.monke,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7136168745076441858,@hoạt động dề đêm đọc cmt,2022-08-26 13:00:11,0,0,6604663752216330241,Nhông rất vjp,nhong.vjppro,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7134655159746134811,xin lỗi,2022-08-22 11:06:08,0,0,6752891998670029825,đen#,d_en161,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7127575493796348698,@jenny.doris_ chịu nhé,2022-08-03 09:13:21,0,1,7003667578279576578,Trần Hiếu iu Khánh Ly,trantrunghieungu23,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7127569888931267354,2 anh chị còn bên nhau k,2022-08-03 08:51:37,0,0,6867020318818976770,Tuấn Thành,tthanh__27,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7127353301855830810,K sao r có 1 thứ 🤣,2022-08-02 18:51:52,0,0,6659661578219307010,Vu Huy,vuhuy35,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
7127174886338741018,"nỗi đau x3,1412",2022-08-02 07:18:50,0,0,6788870151757972482,Ánh sáng của Đảng,anhsangcuadang_03,https://www.tiktok.com/@lhpn3107/video/7116862234856344859
